id,filename,unified_role,original_titles,category_folder,file_path,word_count,source,status,labeled
clean_1912,resume_1912.txt,Machine Learning Engineer,Mlops Engineer,machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1912.txt,343,huggingface,cleaned,True
clean_1913,resume_1913.txt,Machine Learning Engineer,"Mlops Engineer, Mlops Engineer",machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1913.txt,377,huggingface,cleaned,True
clean_1914,resume_1914.txt,Machine Learning Engineer,"Mlops Engineer, Mlops Engineer, Mlops Engineer",machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1914.txt,506,huggingface,cleaned,True
clean_1915,resume_1915.txt,Machine Learning Engineer,Mlops Engineer,machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1915.txt,351,huggingface,cleaned,True
clean_1916,resume_1916.txt,Machine Learning Engineer,"Mlops Engineer, Mlops Engineer",machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1916.txt,372,huggingface,cleaned,True
clean_1917,resume_1917.txt,Machine Learning Engineer,"Mlops Engineer, Mlops Engineer",machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1917.txt,454,huggingface,cleaned,True
clean_1918,resume_1918.txt,Machine Learning Engineer,"Mlops Engineer, Mlops Engineer",machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1918.txt,377,huggingface,cleaned,True
clean_1919,resume_1919.txt,Machine Learning Engineer,Mlops Engineer,machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1919.txt,374,huggingface,cleaned,True
clean_1920,resume_1920.txt,Machine Learning Engineer,Mlops Engineer,machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1920.txt,331,huggingface,cleaned,True
clean_1921,resume_1921.txt,Machine Learning Engineer,"Mlops Engineer, Mlops Engineer, Mlops Engineer",machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1921.txt,449,huggingface,cleaned,True
clean_1922,resume_1922.txt,Machine Learning Engineer,Mlops Engineer,machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1922.txt,390,huggingface,cleaned,True
clean_1923,resume_1923.txt,Machine Learning Engineer,"Mlops Engineer, Mlops Engineer, Mlops Engineer",machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1923.txt,477,huggingface,cleaned,True
clean_1924,resume_1924.txt,Machine Learning Engineer,Mlops Engineer,machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1924.txt,331,huggingface,cleaned,True
clean_1925,resume_1925.txt,Machine Learning Engineer,"Mlops Engineer, Mlops Engineer",machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1925.txt,423,huggingface,cleaned,True
clean_1926,resume_1926.txt,Machine Learning Engineer,Mlops Engineer,machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1926.txt,337,huggingface,cleaned,True
clean_1927,resume_1927.txt,Machine Learning Engineer,"Mlops Engineer, Mlops Engineer, Mlops Engineer",machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1927.txt,486,huggingface,cleaned,True
clean_1928,resume_1928.txt,Machine Learning Engineer,"Mlops Engineer, Mlops Engineer, Mlops Engineer",machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1928.txt,446,huggingface,cleaned,True
clean_1929,resume_1929.txt,Machine Learning Engineer,Mlops Engineer,machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1929.txt,384,huggingface,cleaned,True
clean_1930,resume_1930.txt,Machine Learning Engineer,Mlops Engineer,machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1930.txt,353,huggingface,cleaned,True
clean_1931,resume_1931.txt,Machine Learning Engineer,"Mlops Engineer, Mlops Engineer",machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1931.txt,452,huggingface,cleaned,True
clean_1932,resume_1932.txt,Machine Learning Engineer,"Mlops Engineer, Mlops Engineer",machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1932.txt,352,huggingface,cleaned,True
clean_1933,resume_1933.txt,Machine Learning Engineer,Mlops Engineer,machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1933.txt,323,huggingface,cleaned,True
clean_1934,resume_1934.txt,Machine Learning Engineer,"Mlops Engineer, Mlops Engineer",machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1934.txt,465,huggingface,cleaned,True
clean_1935,resume_1935.txt,Machine Learning Engineer,"Mlops Engineer, Mlops Engineer",machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1935.txt,372,huggingface,cleaned,True
clean_1936,resume_1936.txt,Machine Learning Engineer,"Mlops Engineer, Mlops Engineer, Mlops Engineer",machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1936.txt,468,huggingface,cleaned,True
clean_1937,resume_1937.txt,Machine Learning Engineer,"Mlops Engineer, Mlops Engineer, Mlops Engineer",machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1937.txt,452,huggingface,cleaned,True
clean_1938,resume_1938.txt,Machine Learning Engineer,Mlops Engineer,machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1938.txt,400,huggingface,cleaned,True
clean_1939,resume_1939.txt,Machine Learning Engineer,"Mlops Engineer, Mlops Engineer, Mlops Engineer",machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1939.txt,538,huggingface,cleaned,True
clean_1940,resume_1940.txt,Machine Learning Engineer,"Mlops Engineer, Mlops Engineer",machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1940.txt,386,huggingface,cleaned,True
clean_1941,resume_1941.txt,Machine Learning Engineer,Mlops Engineer,machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1941.txt,365,huggingface,cleaned,True
clean_1942,resume_1942.txt,Machine Learning Engineer,Mlops Engineer,machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1942.txt,300,huggingface,cleaned,True
clean_1943,resume_1943.txt,Machine Learning Engineer,"Mlops Engineer, Mlops Engineer",machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1943.txt,420,huggingface,cleaned,True
clean_1944,resume_1944.txt,Machine Learning Engineer,"Mlops Engineer, Mlops Engineer",machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1944.txt,422,huggingface,cleaned,True
clean_1945,resume_1945.txt,Machine Learning Engineer,Mlops Engineer,machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1945.txt,353,huggingface,cleaned,True
clean_1946,resume_1946.txt,Machine Learning Engineer,Mlops Engineer,machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1946.txt,321,huggingface,cleaned,True
clean_1947,resume_1947.txt,Machine Learning Engineer,Mlops Engineer,machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1947.txt,338,huggingface,cleaned,True
clean_1948,resume_1948.txt,Machine Learning Engineer,Mlops Engineer,machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1948.txt,368,huggingface,cleaned,True
clean_1949,resume_1949.txt,Machine Learning Engineer,"Mlops Engineer, Mlops Engineer",machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1949.txt,367,huggingface,cleaned,True
clean_1950,resume_1950.txt,Machine Learning Engineer,"Mlops Engineer, Mlops Engineer, Mlops Engineer",machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1950.txt,508,huggingface,cleaned,True
clean_1951,resume_1951.txt,Machine Learning Engineer,"Mlops Engineer, Mlops Engineer",machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1951.txt,371,huggingface,cleaned,True
clean_1952,resume_1952.txt,Machine Learning Engineer,Mlops Engineer,machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1952.txt,338,huggingface,cleaned,True
clean_1953,resume_1953.txt,Machine Learning Engineer,"Mlops Engineer, Mlops Engineer, Mlops Engineer",machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1953.txt,439,huggingface,cleaned,True
clean_1954,resume_1954.txt,Machine Learning Engineer,"Mlops Engineer, Mlops Engineer, Mlops Engineer",machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1954.txt,465,huggingface,cleaned,True
clean_1955,resume_1955.txt,Machine Learning Engineer,Mlops Engineer,machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1955.txt,347,huggingface,cleaned,True
clean_1956,resume_1956.txt,Machine Learning Engineer,"Mlops Engineer, Mlops Engineer",machine_learning_engineer,data/collected_resumes/machine_learning_engineer/resume_1956.txt,479,huggingface,cleaned,True
clean_1957,resume_1957.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_1957.txt,373,huggingface,cleaned,True
clean_1958,resume_1958.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_1958.txt,432,huggingface,cleaned,True
clean_1959,resume_1959.txt,AI Engineer,Deep Learning Engineer,ai_engineer,data/collected_resumes/ai_engineer/resume_1959.txt,339,huggingface,cleaned,True
clean_1960,resume_1960.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_1960.txt,476,huggingface,cleaned,True
clean_1961,resume_1961.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_1961.txt,499,huggingface,cleaned,True
clean_1962,resume_1962.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_1962.txt,451,huggingface,cleaned,True
clean_1963,resume_1963.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_1963.txt,411,huggingface,cleaned,True
clean_1964,resume_1964.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_1964.txt,505,huggingface,cleaned,True
clean_1965,resume_1965.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_1965.txt,553,huggingface,cleaned,True
clean_1966,resume_1966.txt,AI Engineer,Deep Learning Engineer,ai_engineer,data/collected_resumes/ai_engineer/resume_1966.txt,392,huggingface,cleaned,True
clean_1967,resume_1967.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_1967.txt,421,huggingface,cleaned,True
clean_1968,resume_1968.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_1968.txt,529,huggingface,cleaned,True
clean_1969,resume_1969.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_1969.txt,547,huggingface,cleaned,True
clean_1970,resume_1970.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_1970.txt,416,huggingface,cleaned,True
clean_1971,resume_1971.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_1971.txt,428,huggingface,cleaned,True
clean_1972,resume_1972.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_1972.txt,491,huggingface,cleaned,True
clean_1973,resume_1973.txt,AI Engineer,Deep Learning Engineer,ai_engineer,data/collected_resumes/ai_engineer/resume_1973.txt,349,huggingface,cleaned,True
clean_1974,resume_1974.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_1974.txt,456,huggingface,cleaned,True
clean_1975,resume_1975.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_1975.txt,495,huggingface,cleaned,True
clean_1976,resume_1976.txt,AI Engineer,Deep Learning Engineer,ai_engineer,data/collected_resumes/ai_engineer/resume_1976.txt,383,huggingface,cleaned,True
clean_1977,resume_1977.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_1977.txt,460,huggingface,cleaned,True
clean_1978,resume_1978.txt,AI Engineer,Deep Learning Engineer,ai_engineer,data/collected_resumes/ai_engineer/resume_1978.txt,350,huggingface,cleaned,True
clean_1979,resume_1979.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_1979.txt,543,huggingface,cleaned,True
clean_1980,resume_1980.txt,AI Engineer,Deep Learning Engineer,ai_engineer,data/collected_resumes/ai_engineer/resume_1980.txt,360,huggingface,cleaned,True
clean_1981,resume_1981.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_1981.txt,496,huggingface,cleaned,True
clean_1982,resume_1982.txt,AI Engineer,Deep Learning Engineer,ai_engineer,data/collected_resumes/ai_engineer/resume_1982.txt,329,huggingface,cleaned,True
clean_1983,resume_1983.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_1983.txt,498,huggingface,cleaned,True
clean_1984,resume_1984.txt,AI Engineer,Deep Learning Engineer,ai_engineer,data/collected_resumes/ai_engineer/resume_1984.txt,423,huggingface,cleaned,True
clean_1985,resume_1985.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_1985.txt,470,huggingface,cleaned,True
clean_1986,resume_1986.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_1986.txt,377,huggingface,cleaned,True
clean_1987,resume_1987.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_1987.txt,483,huggingface,cleaned,True
clean_1988,resume_1988.txt,AI Engineer,Deep Learning Engineer,ai_engineer,data/collected_resumes/ai_engineer/resume_1988.txt,337,huggingface,cleaned,True
clean_1989,resume_1989.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_1989.txt,519,huggingface,cleaned,True
clean_1990,resume_1990.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_1990.txt,498,huggingface,cleaned,True
clean_1991,resume_1991.txt,AI Engineer,Deep Learning Engineer,ai_engineer,data/collected_resumes/ai_engineer/resume_1991.txt,343,huggingface,cleaned,True
clean_1992,resume_1992.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_1992.txt,484,huggingface,cleaned,True
clean_1993,resume_1993.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_1993.txt,376,huggingface,cleaned,True
clean_1994,resume_1994.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_1994.txt,446,huggingface,cleaned,True
clean_1995,resume_1995.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_1995.txt,484,huggingface,cleaned,True
clean_1996,resume_1996.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_1996.txt,412,huggingface,cleaned,True
clean_1997,resume_1997.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_1997.txt,441,huggingface,cleaned,True
clean_1998,resume_1998.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_1998.txt,543,huggingface,cleaned,True
clean_1999,resume_1999.txt,AI Engineer,Deep Learning Engineer,ai_engineer,data/collected_resumes/ai_engineer/resume_1999.txt,353,huggingface,cleaned,True
clean_2000,resume_2000.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2000.txt,492,huggingface,cleaned,True
clean_2001,resume_2001.txt,AI Engineer,Deep Learning Engineer,ai_engineer,data/collected_resumes/ai_engineer/resume_2001.txt,294,huggingface,cleaned,True
clean_2002,resume_2002.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2002.txt,478,huggingface,cleaned,True
clean_2003,resume_2003.txt,AI Engineer,Deep Learning Engineer,ai_engineer,data/collected_resumes/ai_engineer/resume_2003.txt,384,huggingface,cleaned,True
clean_2004,resume_2004.txt,AI Engineer,Deep Learning Engineer,ai_engineer,data/collected_resumes/ai_engineer/resume_2004.txt,340,huggingface,cleaned,True
clean_2005,resume_2005.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2005.txt,429,huggingface,cleaned,True
clean_2006,resume_2006.txt,AI Engineer,Deep Learning Engineer,ai_engineer,data/collected_resumes/ai_engineer/resume_2006.txt,351,huggingface,cleaned,True
clean_2007,resume_2007.txt,AI Engineer,Deep Learning Engineer,ai_engineer,data/collected_resumes/ai_engineer/resume_2007.txt,347,huggingface,cleaned,True
clean_2008,resume_2008.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2008.txt,361,huggingface,cleaned,True
clean_2009,resume_2009.txt,AI Engineer,Deep Learning Engineer,ai_engineer,data/collected_resumes/ai_engineer/resume_2009.txt,288,huggingface,cleaned,True
clean_2010,resume_2010.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2010.txt,414,huggingface,cleaned,True
clean_2011,resume_2011.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2011.txt,465,huggingface,cleaned,True
clean_2012,resume_2012.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2012.txt,466,huggingface,cleaned,True
clean_2013,resume_2013.txt,AI Engineer,Deep Learning Engineer,ai_engineer,data/collected_resumes/ai_engineer/resume_2013.txt,353,huggingface,cleaned,True
clean_2014,resume_2014.txt,AI Engineer,Deep Learning Engineer,ai_engineer,data/collected_resumes/ai_engineer/resume_2014.txt,283,huggingface,cleaned,True
clean_2015,resume_2015.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2015.txt,437,huggingface,cleaned,True
clean_2016,resume_2016.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2016.txt,382,huggingface,cleaned,True
clean_2017,resume_2017.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2017.txt,547,huggingface,cleaned,True
clean_2018,resume_2018.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2018.txt,408,huggingface,cleaned,True
clean_2019,resume_2019.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2019.txt,533,huggingface,cleaned,True
clean_2020,resume_2020.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2020.txt,491,huggingface,cleaned,True
clean_2021,resume_2021.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2021.txt,477,huggingface,cleaned,True
clean_2022,resume_2022.txt,AI Engineer,Deep Learning Engineer,ai_engineer,data/collected_resumes/ai_engineer/resume_2022.txt,394,huggingface,cleaned,True
clean_2023,resume_2023.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2023.txt,496,huggingface,cleaned,True
clean_2024,resume_2024.txt,AI Engineer,Deep Learning Engineer,ai_engineer,data/collected_resumes/ai_engineer/resume_2024.txt,392,huggingface,cleaned,True
clean_2025,resume_2025.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2025.txt,503,huggingface,cleaned,True
clean_2026,resume_2026.txt,AI Engineer,Deep Learning Engineer,ai_engineer,data/collected_resumes/ai_engineer/resume_2026.txt,337,huggingface,cleaned,True
clean_2027,resume_2027.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2027.txt,360,huggingface,cleaned,True
clean_2028,resume_2028.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2028.txt,430,huggingface,cleaned,True
clean_2029,resume_2029.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2029.txt,548,huggingface,cleaned,True
clean_2030,resume_2030.txt,AI Engineer,Deep Learning Engineer,ai_engineer,data/collected_resumes/ai_engineer/resume_2030.txt,381,huggingface,cleaned,True
clean_2031,resume_2031.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2031.txt,466,huggingface,cleaned,True
clean_2032,resume_2032.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2032.txt,411,huggingface,cleaned,True
clean_2033,resume_2033.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2033.txt,427,huggingface,cleaned,True
clean_2034,resume_2034.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2034.txt,519,huggingface,cleaned,True
clean_2035,resume_2035.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2035.txt,415,huggingface,cleaned,True
clean_2036,resume_2036.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2036.txt,415,huggingface,cleaned,True
clean_2037,resume_2037.txt,AI Engineer,Deep Learning Engineer,ai_engineer,data/collected_resumes/ai_engineer/resume_2037.txt,349,huggingface,cleaned,True
clean_2038,resume_2038.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2038.txt,476,huggingface,cleaned,True
clean_2039,resume_2039.txt,AI Engineer,Deep Learning Engineer,ai_engineer,data/collected_resumes/ai_engineer/resume_2039.txt,396,huggingface,cleaned,True
clean_2040,resume_2040.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2040.txt,444,huggingface,cleaned,True
clean_2041,resume_2041.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2041.txt,363,huggingface,cleaned,True
clean_2042,resume_2042.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2042.txt,387,huggingface,cleaned,True
clean_2043,resume_2043.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2043.txt,533,huggingface,cleaned,True
clean_2044,resume_2044.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2044.txt,492,huggingface,cleaned,True
clean_2045,resume_2045.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2045.txt,478,huggingface,cleaned,True
clean_2046,resume_2046.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2046.txt,497,huggingface,cleaned,True
clean_2047,resume_2047.txt,AI Engineer,Deep Learning Engineer,ai_engineer,data/collected_resumes/ai_engineer/resume_2047.txt,348,huggingface,cleaned,True
clean_2048,resume_2048.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2048.txt,495,huggingface,cleaned,True
clean_2049,resume_2049.txt,AI Engineer,Deep Learning Engineer,ai_engineer,data/collected_resumes/ai_engineer/resume_2049.txt,347,huggingface,cleaned,True
clean_2050,resume_2050.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2050.txt,560,huggingface,cleaned,True
clean_2051,resume_2051.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2051.txt,477,huggingface,cleaned,True
clean_2052,resume_2052.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2052.txt,507,huggingface,cleaned,True
clean_2053,resume_2053.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2053.txt,520,huggingface,cleaned,True
clean_2054,resume_2054.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2054.txt,436,huggingface,cleaned,True
clean_2055,resume_2055.txt,AI Engineer,"Deep Learning Engineer, Deep Learning Engineer, Deep Learning Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2055.txt,514,huggingface,cleaned,True
clean_2056,resume_2056.txt,AI Engineer,Deep Learning Engineer,ai_engineer,data/collected_resumes/ai_engineer/resume_2056.txt,332,huggingface,cleaned,True
clean_2057,resume_2057.txt,AI Engineer,"Computer Vision Engineer, Computer Vision Engineer, Computer Vision Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2057.txt,489,huggingface,cleaned,True
clean_2058,resume_2058.txt,AI Engineer,"Computer Vision Engineer, Computer Vision Engineer, Computer Vision Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2058.txt,531,huggingface,cleaned,True
clean_2059,resume_2059.txt,AI Engineer,Computer Vision Engineer,ai_engineer,data/collected_resumes/ai_engineer/resume_2059.txt,373,huggingface,cleaned,True
clean_2060,resume_2060.txt,AI Engineer,Computer Vision Engineer,ai_engineer,data/collected_resumes/ai_engineer/resume_2060.txt,331,huggingface,cleaned,True
clean_2061,resume_2061.txt,AI Engineer,"Computer Vision Engineer, Computer Vision Engineer, Computer Vision Engineer",ai_engineer,data/collected_resumes/ai_engineer/resume_2061.txt,477,huggingface,cleaned,True
